"","B cell__100","B cell__77","B cell__89","B cell__90","B cell__99","Eosinophil__19","Eosinophil__20","Eosinophil__86","LinNeg__10","LinNeg__25","LinNeg__26","LinNeg__27","LinNeg__28","LinNeg__29","LinNeg__30","LinNeg__34","LinNeg__35","LinNeg__36","LinNeg__37","LinNeg__38","LinNeg__39","LinNeg__40","LinNeg__44","LinNeg__45","LinNeg__46","LinNeg__47","LinNeg__48","LinNeg__49","LinNeg__50","LinNeg__57","LinNeg__58","LinNeg__59","LinNeg__60","LinNeg__66","LinNeg__68","LinNeg__7","LinNeg__70","LinNeg__76","LinNeg__78","LinNeg__80","LinNeg__97","mDC__88","Monocytes__1","Monocytes__11","Monocytes__12","Monocytes__13","Monocytes__14","Monocytes__15","Monocytes__2","Monocytes__22","Monocytes__23","Monocytes__24","Monocytes__3","Monocytes__4","Monocytes__5","Monocytes__56","Monocytes__69","Neutrophils__12","Neutrophils__17","Neutrophils__18","Neutrophils__23","Neutrophils__24","Neutrophils__25","Neutrophils__26","Neutrophils__27","Neutrophils__28","Neutrophils__29","Neutrophils__30","Neutrophils__32","Neutrophils__35","Neutrophils__36","NK cell__55","NK cell__87","NK cell__91","NK cell__98","pDC__79","T cell_CD4_21","T cell_CD4_31","T cell_CD4_42","T cell_CD4_51","T cell_CD4_52","T cell_CD4_53","T cell_CD4_54","T cell_CD4_61","T cell_CD4_63","T cell_CD4_64","T cell_CD4_65","T cell_CD4_71","T cell_CD4_72","T cell_CD4_73","T cell_CD4_74","T cell_CD4_75","T cell_CD8_32","T cell_CD8_62","T cell_CD8_67","T cell_CD8_83","T cell_CD8_84","T cell_CD8_85","T cell_CD8_92","T cell_CD8_93","T cell_CD8_94","T cell_CD8_95","T cell_CD8_96","T cell_DN_82","T cell_gdT_18","T cell_gdT_33","T cell_gdT_43","T cell_gdT_8","T cell_gdT_9","T cell_Other_41","T cell_Other_81"
"8333",0.0510196193627186,0.00773024535798766,0.0123683925727803,0.196348232092887,0.117499729441412,0.0788485026514742,0.0293749323603531,0.0200986379307679,NA,NA,0.358683384610628,0.0247367851455605,0.224177115381642,0.332400550393469,0.364867580897018,0.247367851455605,0.0371051777183408,0.304571667104714,0.026282834217158,0.103585287797035,0.00618419628639013,NA,0.0664801100786939,0.171611446947326,0.466906819622455,0.072664306365084,0.114407631298217,0.0664801100786939,0.0448354230763284,1.18427358884371,0.397334611400566,0.298387470818324,0.859603283808228,0.00773024535798766,0.310755863391104,1.77022618697917,NA,0.0386512267899383,0.211808722808862,0.10049318965384,0.00154604907159753,0.0371051777183408,0.0479275212195235,0.207170575594069,0.0247367851455605,0.00618419628639013,0.00309209814319506,0.0123683925727803,NA,0.00154604907159753,0.00309209814319506,0.0417433249331334,0.00309209814319506,0.0108223435011827,0.0154604907159753,0.00773024535798766,0.00927629442958519,5.66163170019016,7.96215271872729,1.24611555170761,4.08775374530388,5.77140118427359,4.59176574264467,5.48074395881325,6.56297830893153,1.33114825064548,18.3330498910035,16.9168689414202,3.40285400658617,5.24883659807362,2.1289095715898,0.0046381472147926,0.0386512267899383,0.222631066310045,0.0278288832887556,0.0278288832887556,0.0247367851455605,0.0185525888591704,NA,NA,NA,NA,0.00154604907159753,0.00773024535798766,0.0123683925727803,NA,NA,0.00927629442958519,NA,NA,NA,0.00154604907159753,0.207170575594069,NA,0.0046381472147926,0.0123683925727803,NA,0.00154604907159753,0.0432893740047309,0.00154604907159753,0.0170065397875729,0.00309209814319506,0.00309209814319506,NA,NA,0.0046381472147926,0.0355591286467433,0.023190736073963,NA,0.405064856758554,0.0896708461526569
"8335",0.019289751355105,0.0752300302849096,0.207364827067379,0.0125383383808183,0.0964487567755252,0.169749811924924,0.855500472598908,0.0578692540653151,0.00385795027102101,0.0877683686657279,0.0800524681236859,0.0289346270326575,0.0800524681236859,1.74282903493374,7.02629193109701,NA,1.22393472348141,0.290310757894331,0.0019289751355105,0.20929380220289,0.000964487567755252,7.20279315599622,0.0298991146004128,17.500626916919,0.174572249763701,0.000964487567755252,3.58885823961729,0.129241334079204,NA,11.8304045060859,1.16799444455161,11.2710017167879,NA,0.299955633571883,6.53536775910958,0.00482243783877626,NA,0.434019405489863,14.8540730309986,0.00289346270326575,0.0530468162265388,0.174572249763701,NA,NA,NA,NA,0.0173607762195945,0.0646206670396019,NA,0.00578692540653151,NA,0.0279701394649023,NA,0.00868038810979726,NA,0.00868038810979726,NA,2.4420825215563,0.262340618429428,0.174572249763701,0.0462954032522521,0.0771590054204201,1.2306861364557,1.08601300129241,NA,2.09197353446114,0.28645280762331,0.917227676935244,2.24918500800525,0.0810169556914411,1.24708242510754,0.0019289751355105,0.00868038810979726,NA,NA,0.00482243783877626,NA,NA,NA,0.00868038810979726,NA,0.00289346270326575,0.0019289751355105,NA,NA,NA,0.0530468162265388,NA,NA,NA,0.000964487567755252,NA,NA,NA,NA,NA,NA,0.000964487567755252,NA,NA,NA,NA,0.00868038810979726,0.000964487567755252,NA,NA,NA,0.00771590054204201,NA,NA,NA
"8337",0.0613007515640089,0.607969097703321,0.0151152538103036,0.0906915228618214,0.0226728807154553,0.205735399084687,2.34118486795146,0.149473065457446,1.49641012722005,0.0184741991014821,0.00419868161397321,0.0243523533610446,0.0386278708485536,0.0445060251081161,0.0109165721963304,NA,0.035268925557375,0.0419868161397321,0.0243523533610446,0.0209934080698661,NA,0.383759499517152,0.00839736322794643,0.0243523533610446,0.00755762690515178,0.000839736322794642,0.0596212789184196,0.151152538103036,NA,0.0109165721963304,0.115043876222866,0.282991140781795,NA,0.148633329134652,0.283830877104589,NA,NA,0.00251920896838393,0.0142755174875089,0.00167947264558928,0.0738967964059285,0.0377881345257589,0.0151152538103036,NA,0.0268715623294286,0.0344291892345803,1.73237603392535,0.0596212789184196,0.0671789058235714,0.0386278708485536,0.0310702439434018,0.196498299533946,10.975353738926,1.18234874249486,0.114204139900071,0.0932107318302053,NA,2.37141537557207,9.38573287987572,0.155351219717009,6.0813704496788,1.1605155981022,0.362766091447286,2.1472057773859,10.0709577192761,0.362766091447286,0.471931813410589,0.24604274257883,0.361086618801696,31.4833942142167,0.0873325775706428,0.058781542595625,0.779275307553428,NA,0.011756308519125,0.10496704034933,0.0394676071713482,0.00419868161397321,0.0579418062728303,0.227568543477348,0.0302305076206071,0.644917495906285,1.78863836755259,0.0058781542595625,0.00335894529117857,0.00335894529117857,0.945543099466767,0.00335894529117857,0.0512239156904732,0.00419868161397321,0.00167947264558928,1.6769534366209,1.23357265818533,0.178863836755259,0.937985472561616,0.0394676071713482,NA,0.230927488768527,NA,NA,2.21270521056388,0.583616744342277,0.275433513876643,0.0990888860897678,0.00251920896838393,0.00755762690515178,0.83385816853508,0.00503841793676786,0.00503841793676786,NA,NA
"8340",0.134138162307176,0.00419181757209926,0.0209590878604963,0.176056338028169,0.129946344735077,0.108987256874581,0.0335345405767941,0.0251509054325956,NA,0.0125754527162978,0.473675385647217,0.096411804158283,1.90727699530516,2.65761234071093,0.146713615023474,1.07310529845741,0.0209590878604963,1.33718980549966,0.45690811535882,0.62458081824279,0.0167672702883971,0.00838363514419853,0.159289067739772,0.0754527162977867,1.10244802146211,0.163480885311871,0.637156270959088,0.913816230717639,0.750335345405768,0.905432595573441,0.813212608987257,4.11636485580148,1.42102615694165,NA,2.15878604963112,5.52900737759893,NA,0.0922199865861838,0.0754527162977867,0.159289067739772,0.0628772635814889,0.00419181757209926,0.0838363514419852,0.243125419181757,0.104795439302482,NA,0.00419181757209926,0.0293427230046948,0.00838363514419853,NA,0.00419181757209926,0.0293427230046948,NA,NA,0.00419181757209926,0.0293427230046948,0.0251509054325956,18.5907109322602,12.290409121395,1.01022803487592,5.03018108651912,2.16716968477532,0.771294433266264,2.8462441314554,1.05214621059691,2.23843058350101,6.51408450704225,4.36787391012743,3.81455399061033,1.01441985244802,3.4037558685446,0.0125754527162978,0.0251509054325956,0.813212608987257,0.0125754527162978,0.0670690811535882,0.0377263581488934,0.104795439302482,NA,0.0419181757209926,0.00419181757209926,NA,NA,0.0544936284372904,0.0712608987256875,0.0335345405767941,0.00419181757209926,0.176056338028169,NA,0.00838363514419853,NA,NA,0.184439973172368,0.00838363514419853,0.00419181757209926,0.0209590878604963,0.0167672702883971,0.00419181757209926,0.0880281690140845,0.0251509054325956,0.0461099932930919,NA,0.00838363514419853,0.00419181757209926,NA,0.0125754527162978,0.0209590878604963,0.104795439302482,NA,1.80248155600268,1.04376257545272
"8343",0.00839536575810153,0.123132031118822,0.0923490233391168,0.00559691050540102,0.0419768287905076,0.0923490233391168,0.0335814630324061,0.0335814630324061,0.0419768287905076,0.0811552023283148,0.235070241226843,0.0727598365702132,0.355403817092965,2.11843062629429,2.13522135781049,NA,1.54754575474338,0.708009178933229,0.00279845525270051,1.49717356019477,0.00839536575810153,4.26204734986288,0.237868696479543,8.2246599876868,0.257457883248447,NA,2.61935411652768,0.0783567470756143,NA,3.77511613589299,3.10348687524486,8.07634185929367,NA,0.232271785974142,28.499468293502,0.00279845525270051,NA,0.235070241226843,8.58006380477976,0.00839536575810153,0.00839536575810153,0.0223876420216041,NA,NA,NA,NA,0.00279845525270051,0.00279845525270051,NA,0.00279845525270051,NA,NA,NA,NA,NA,NA,NA,9.20132087087928,0.444954385179381,1.06341299602619,0.251860972743046,0.167907315162031,0.587675603067107,2.51021436167236,0.00279845525270051,1.25090949795713,0.551295684782,0.562489505792802,2.52140818268316,0.0363799182851066,3.18744053282588,0.0195891867689036,0.011193821010802,NA,NA,NA,NA,NA,NA,NA,0.00559691050540102,NA,0.00279845525270051,NA,NA,NA,0.0643644708121117,NA,NA,NA,0.00559691050540102,NA,NA,0.00839536575810153,0.00839536575810153,NA,NA,0.00559691050540102,NA,NA,NA,0.0139922762635025,0.00839536575810153,NA,NA,NA,NA,0.00279845525270051,NA,NA,NA
"8344",0.0083236224404861,0.330566719779305,0.328188541939166,0.0963162025256249,0.0653998906038193,0.0439962900425694,0.0273490451615972,0.0273490451615972,0.0309163119218055,0.302028585697638,0.123665247687222,0.0903707579252777,0.219981450212847,0.413802944184166,0.507740968869652,0.00118908892006944,0.607624438155485,0.260410473495208,0.00237817784013889,0.137934314728055,0.0178363338010416,8.7945016528336,0.0309163119218055,1.16055078598778,0.206901472092083,0.00356726676020833,9.72080192156769,0.0297272230017361,NA,6.19634236248187,0.806202287807082,8.64705462674499,NA,0.0249708673214583,8.59949106994221,NA,NA,0.0749126019643749,1.12131085162548,0.010701800280625,0.0463744678827083,0.0332944897619444,NA,NA,NA,0.0463744678827083,5.16302409094152,0.332944897619444,0.00356726676020833,0.0475635568027777,NA,0.0368617565221527,0.310352208138125,0.283003162976527,0.010701800280625,0.0154581559609028,NA,16.0229731979357,0.357915764940902,3.43408880116055,0.969107469856596,0.846631311089443,0.524388213750624,12.2630740326762,0.498228257509097,0.475635568027777,0.770529620204999,0.782420509405693,1.14271445218673,0.458988323146805,1.14271445218673,0.225926894813194,0.504173702109444,NA,0.00951271136055554,0.00951271136055554,NA,NA,0.00118908892006944,0.0368617565221527,NA,0.0998834692858332,0.80976955456729,0.00118908892006944,0.00118908892006944,NA,1.33534685723798,NA,0.00118908892006944,NA,NA,0.21284691669243,0.093938024685486,0.0428072011224999,0.0796689576446527,0.010701800280625,NA,0.566006325953055,NA,0.00118908892006944,0.19263240505125,0.156959737449166,0.142690670408333,0.0392399343622916,NA,0.0951271136055554,0.140312492568194,0.00594544460034721,NA,NA,NA
"8346",0.501306145759521,0.463232261271456,0.0581684346345436,0.1692172643914,0.0211521580489249,0.0528803951223124,2.41451884128478,0.0338434528782799,0.10153035863484,0.0222097659513712,0.00528803951223124,0.0444195319027424,0.0243249817562637,0.0698021215614523,0.0274978054636024,0.00317282370733874,0.081435808488361,0.0613412583418823,0.00317282370733874,0.0803782005859148,NA,0.432561632100515,0.0750901610736835,0.0105760790244625,0.158641185366937,NA,0.0750901610736835,0.0613412583418823,NA,0.0274978054636024,0.191427030342771,0.341607352490138,NA,0.178735735513416,0.341607352490138,0.00211521580489249,NA,0.0148065106342475,0.0148065106342475,0.00317282370733874,0.810127653273825,0.455829005954332,NA,NA,0.00105760790244625,0.00846086321956998,2.79208486245809,0.0719173373663448,0.00211521580489249,0.0317282370733874,0.00423043160978499,0.254883504489546,5.15055048491322,0.74667117912705,0.0549956109272048,0.0581684346345436,0.00105760790244625,1.72601609679228,3.29444861612006,0.245365033367529,2.66834473787188,1.61073683542563,0.447368142734763,3.85180798070923,4.23043160978499,0.448425750637209,1.00366989942149,0.302475860099627,1.4933423582541,8.45557518005774,0.361701902636617,0.217867227903927,1.44469239474157,NA,0.0676869057565598,0.567935443613635,0.00846086321956998,0.0137489027318012,0.0158641185366937,1.09462417903187,0.0105760790244625,7.01934364853574,3.32194642158366,0.108933613951963,0.01692172643914,0.00211521580489249,1.62660095396233,0.0232673738538174,0.173447696001185,0.00105760790244625,0.00105760790244625,18.0110625786596,1.67102048586507,0.298245428489842,2.05493215445306,0.0645140820492211,0.00105760790244625,0.542552853954925,0.00105760790244625,0.00846086321956998,11.1313231732468,1.21624908781318,0.586972385857667,0.180850951318308,0.00105760790244625,0.0486499635125274,1.367487017863,0.00317282370733874,0.00211521580489249,NA,NA
"8348",0.0228187700682933,0.255896207194432,0.0228187700682933,0.0847554316822323,0.0586768373184685,0.0651964859094095,2.70565416524049,0.0130392971818819,0.161361302625788,0.484083907877365,0.0146692093296171,0.0505272765797923,0.0733460466480857,0.0603067494662038,0.0423777158411162,NA,0.0814956073867619,0.112463938193731,0.00488973644320571,0.0521571887275276,NA,0.810066337424413,0.0195589457728228,0.0358580672501752,0.0651964859094095,NA,0.206998842762375,0.0391178915456457,NA,0.104314377455055,0.156471566182583,0.557429954525451,NA,0.101054553159585,0.41399768552475,NA,NA,0.0260785943637638,0.0260785943637638,0.00162991214773524,0.166251039068994,0.417257509820221,NA,NA,0.00325982429547047,0.027708506511499,0.681303277753329,0.0423777158411162,0.00651964859094095,0.0391178915456457,0.00651964859094095,0.0733460466480857,6.78858409531726,0.562319690968657,0.0309683308069695,0.00977947288641142,NA,6.28657115381481,10.545531595847,1.05781298388017,4.90114582823986,2.77574038759311,0.583508548889215,7.61168972992356,8.11370267142601,0.389549003308722,3.69012110247258,0.62262644043486,1.6233924991443,8.6727625380992,0.462895049956807,0.440076279888514,3.43911463172135,NA,0.0228187700682933,0.296644010887813,0.0847554316822323,0.0146692093296171,0.0391178915456457,0.247746646455756,0.0146692093296171,1.36749629194986,6.68752954215768,0.0162991214773524,0.00651964859094095,0.00488973644320571,0.361840496797223,0.00325982429547047,0.0440076279888514,0.00651964859094095,0.00162991214773524,3.85148240509836,2.82952748846837,0.13691262040976,1.16375727348296,0.291754274444607,0.00162991214773524,0.37650970612684,0.00162991214773524,0.00162991214773524,3.367398497221,0.728570730037651,0.469414698547748,0.0912750802731733,0.00162991214773524,0.0945349045686438,0.215148403501051,0.00488973644320571,NA,NA,NA
"7531",0.0418221134424827,0.293230045386498,0.00902977449326331,0.101703775871492,0.0299408312145047,0.120713827436257,2.48603949338213,0.0123565335170972,0.320319368866288,0.00760402062590595,0.00475251289119122,0.00285150773471473,0.0133070360953354,0.0218615592994796,0.00285150773471473,NA,0.015683292540931,0.0499013853575078,0.0133070360953354,0.0228120618777178,NA,0.365468241332605,0.00475251289119122,0.00522776418031034,0.0403963595751253,NA,0.0518023905139843,0.0537033956704608,NA,0.0190100515647649,0.0603569137181285,0.304636076325357,NA,0.0812679704393698,0.25425943967873,0.00570301546942946,NA,0.00237625644559561,0.00617826675854858,0.00285150773471473,0.147803150916047,0.0570301546942946,0.00570301546942946,NA,0.0323170876601003,0.0185348002756457,0.382577287740893,0.0137822873844545,0.0066535180476677,0.0622579188746049,0.00475251289119122,0.042772616020721,4.48399591283891,0.637311978708742,0.0223368105885987,0.00950502578238244,NA,2.06021433833139,10.600480003802,0.242378157450752,6.64924078606563,1.44999168310244,0.258061449991683,1.83732148373452,6.3626642587268,0.252358434522254,4.0063683672742,0.52467742318751,3.2882636694152,36.0326022384336,0.0518023905139843,0.0123565335170972,0.188199510491172,NA,0.0066535180476677,0.066535180476677,0.156357674120191,0.0342180928165768,0.0570301546942946,0.240952403583395,0.00237625644559561,0.56269752631704,2.2517406078464,0.0123565335170972,0.000950502578238243,0.0171090464082884,0.341705676876649,0.0142575386735737,0.0693866882113918,0.000475251289119122,NA,3.65991017750636,0.893472423543949,0.0793669652828933,0.937195542142908,0.0617826675854858,NA,0.0988522681367773,0.00142575386735737,NA,3.77349523560583,0.636361476130504,0.320794620155407,0.125941591616567,0.00142575386735737,0.00285150773471473,0.772283344818573,0.00237625644559561,NA,NA,NA
"7533",0.840134421507441,0.594495119219075,1.71147383581373,1.51144183069291,0.18803008481357,0.119219075052008,0.14402304368699,0.0272043526964314,0.0176028164506321,0.116818690990558,0.0416066570651304,0.373659785565691,0.0656104976796287,0.294447111537846,0.248039686349816,0.0112017922867659,0.384861577852456,0.0888142102736438,0.0424067850856137,0.380060809729557,0.00880140822531605,5.34005440870539,0.478476556249,1.50824131861098,0.882541206593055,0.00160025604096655,0.914546327412386,1.66826692270763,NA,1.9187069931189,0.160025604096655,2.05472875660106,NA,0.014402304368699,0.956953112498,0.00560089614338294,NA,0.0560089614338294,0.938550168026884,0.0304048647783645,0.263242118738998,0.275244039046247,0.00160025604096655,NA,0.0128020483277324,0.19283085293647,7.89886381821091,0.936949911985918,0.0312049927988478,0.120819331092975,0.0136021763482157,0.632901264202272,0.729716754680749,0.110417666826692,0.350456072971675,0.379260681709073,0.00320051208193311,5.93374939990399,0.462473995839334,0.881741078572572,1.72907665226436,0.128820611297808,0.273643783005281,2.28836613858217,0.284845575292047,1.98751800288046,0.653704592734838,0.33205312850056,0.173627780444871,0.130420867338774,0.457673227716435,0.2344375100016,0.80332853256521,NA,0.0216034565530485,0.396863498159706,0.023203712594015,0.0248039686349816,0.0240038406144983,0.849735957753241,0.464074251880301,4.41110577692431,3.13330132821251,0.201632261161786,0.676908305328853,0.120019203072492,21.4114258281325,0.0456072971675468,0.944951192190751,0.0840134421507441,0.0688110097615618,4.00384061449832,0.57369179068651,0.215234437510002,0.193630980956953,0.180028804608737,0.028804608737398,3.96223395743319,0.00800128020483277,0.0568090894543127,2.49559929588734,0.138422147543607,0.0904144663146103,0.600096015362458,0.0208033285325652,0.452072331573052,1.06417026724276,0.0384061449831973,NA,NA,NA
"7545",0.00639866907683202,0.0287940108457441,0.0239950090381201,0.00319933453841601,0.0447906835378241,0.0735846943835682,0.0191960072304961,0.0415913489994081,0.00319933453841601,0.0607873562299042,0.0671860253067362,0.0207956744997041,0.0975797034216883,1.31492649528898,2.44269192008062,NA,0.483099515300817,0.249548093996449,0.001599667269208,0.254347095804073,0.00799833634604002,16.1742357589621,0.012797338153664,3.33050725449107,0.121574712459808,0.00799833634604002,8.04472669684706,0.0783836961911922,NA,10.5418073040808,0.620670900452706,34.5816070257386,NA,0.0511893526146562,9.72117799497704,0.001599667269208,NA,0.0815830307296082,3.60405035752563,0.001599667269208,0.295938444803481,0.0319933453841601,NA,NA,NA,NA,0.014397005422872,0.014397005422872,NA,0.01599667269208,NA,0.001599667269208,NA,0.001599667269208,NA,0.00319933453841601,NA,3.3177099163374,0.0959800361524803,0.180762401420505,0.0319933453841601,0.0223953417689121,0.227152752227537,1.12296642298402,0.001599667269208,0.854222321757075,0.190360405035753,0.364724137379425,0.300737446611105,0.0207956744997041,0.612672564106666,0.001599667269208,0.00319933453841601,NA,NA,NA,NA,NA,NA,0.00479900180762401,NA,NA,0.001599667269208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00319933453841601,NA,NA,NA,NA,0.00319933453841601,NA,NA,NA
"7543",0.639812401052268,0.627908914521063,0.789796331345451,0.728493375709745,0.174981252008713,0.0708257448606697,0.0726112678403504,0.0297587163280125,0.0517801664107417,0.135699746455737,0.0416622028592175,0.373769477079837,0.0654691759216274,0.187479912866479,0.258900832053709,0.00416622028592175,0.348176981037746,0.0690402218809889,0.0642788272685069,0.221404849480413,0.0035710459593615,4.49713721148925,0.172600554702472,1.50043447725839,0.50113678296373,0.002380697306241,0.526729279005821,0.377935697365758,NA,0.825506790939066,0.164863288457189,1.33021461986216,NA,0.0267828446952112,1.01715292409147,0.00416622028592175,NA,0.0505898177576212,0.672546989013082,0.0577319096763442,3.86268137937602,0.105345855801164,0.00297587163280125,NA,0.00773726624528324,0.16783916008999,5.5803544858289,0.543394160149508,0.0345201109404945,0.141651489721339,0.0267828446952112,0.350557678343987,0.742182385220631,0.155935673558785,0.434477258388982,0.371983954100156,0.002380697306241,12.1052506279089,1.89503505576783,0.752895523098716,13.7592400814198,0.522563058719899,0.657072456522515,2.61638633955886,1.53435941387232,0.924900903474628,1.57721196538466,0.413050982632813,0.709447797259817,1.73790903355593,0.38091156899856,0.273185015891155,0.471973240962278,NA,0.0244021473889702,0.054756038043543,0.106536204454285,0.0178552297968075,0.0327345879608137,2.59734076110893,0.241640776583461,1.97300289254723,4.89054744134557,0.107726553107405,0.0845147543715554,0.0398766798795367,9.20794200621362,0.0416622028592175,0.560059041293195,0.030949064981133,0.0464235974716995,1.14332988132224,2.59436488947613,0.158911545191587,0.288659548381721,0.280327107809878,0.0279731933483317,2.89909414467498,0.004761394612482,0.045233248818579,1.40877763096811,0.213072408908569,0.120820388291731,0.216048280541371,0.0059517432656025,0.249378042828745,0.535656893904225,0.0249973217155305,0.00059517432656025,NA,NA
"7511",0.00168208578637511,0.0100925147182506,0.00168208578637511,0.00168208578637511,0.0117746005046257,0.063919259882254,0.0336417157275021,0.0134566862910008,0.00168208578637511,0.400336417157275,0.105971404541632,0.00336417157275021,0.211942809083263,0.773759461732548,0.269133725820017,0.3919259882254,0.0470984020185029,3.1555929352397,0.627417998317914,0.291000841042893,1.58284272497897,0.00336417157275021,0.0571909167367536,0.0454163162321278,0.0672834314550042,1.18418839360807,0.884777123633305,0.0218671152228764,0.100925147182506,0.459209419680404,0.188393608074012,0.87973086627418,0.810765349032801,0.0420521446593776,0.455845248107653,0.275862068965517,0.32296047098402,0.031959629941127,0.0269133725820017,0.134566862910008,0.00841042893187553,0.031959629941127,0.0353238015138772,1.60470984020185,0.0252312867956266,0.0100925147182506,0.00504625735912532,0.136248948696384,0.0134566862910008,0.00504625735912532,0.0218671152228764,0.031959629941127,0.00336417157275021,0.253994953742641,0.00168208578637511,0.00168208578637511,0.0841042893187553,26.201850294365,4.7703952901598,3.01429772918419,15.8805719091674,3.80656013456686,3.03111858704794,3.21951219512195,3.88561816652649,1.61648444070648,5.1892346509672,2.29436501261564,1.62994112699748,0.373423044575273,4.03868797308663,0.00168208578637511,NA,0.760302775441548,0.00672834314550042,0.0975609756097561,0.0706476030277544,0.0134566862910008,NA,0.00168208578637511,NA,0.00168208578637511,0.00504625735912532,0.00168208578637511,NA,0.0403700588730025,NA,0.00168208578637511,0.00168208578637511,0.0100925147182506,NA,0.00841042893187553,0.00168208578637511,0.0302775441547519,0.0386879730866274,0.00168208578637511,0.00504625735912532,NA,0.0134566862910008,NA,NA,0.0151387720773759,0.0437342304457527,0.00504625735912532,NA,0.00336417157275021,0.0235492010092515,NA,0.00168208578637511,0.640874684608915,2.8174936921783
"7513",0.0133431182867436,NA,0.0133431182867436,0.0133431182867436,0.0133431182867436,0.747214624057642,0.153445860297552,0.527053172326373,NA,0.353592634598706,2.34838881846688,0.0600440322903463,0.567082527186603,0.226833010874641,0.346921075455334,0.927346720928681,0.033357795716859,0.366935752885449,0.033357795716859,0.567082527186603,0.727199946627527,0.0733871505770899,0.373607312028821,0.033357795716859,1.38101274267796,0.0200146774301154,1.49442924811528,0.306891720595103,0.153445860297552,0.613783441190206,0.033357795716859,0.14677430115418,2.22162919474281,0.00667155914337181,0.0800587097204617,2.65528053906198,0.266862365734872,0.00667155914337181,0.00667155914337181,1.46107145239843,NA,0.113416505437321,0.166788978584295,0.426979785175796,0.240176129161385,0.033357795716859,NA,0.120088064580693,0.00667155914337181,0.0133431182867436,0.0600440322903463,0.0533724731469744,NA,0.0200146774301154,0.0200146774301154,NA,0.0266862365734872,2.78871172192941,0.720528387484155,19.4942958169324,0.493695376609514,3.44919607712322,1.02074854893589,17.6195876976449,0.954032957502168,1.0874641403696,10.1941423710721,8.54626726265928,0.0867302688638335,0.266862365734872,2.69530989392221,0.00667155914337181,NA,0.2601908065915,0.22016145173127,0.0266862365734872,NA,0.0800587097204617,NA,0.00667155914337181,0.00667155914337181,0.00667155914337181,NA,0.206818333444526,0.0667155914337181,0.300220161451731,NA,3.02221629194743,NA,0.033357795716859,NA,0.0133431182867436,0.00667155914337181,0.0733871505770899,0.246847688304757,NA,0.00667155914337181,NA,0.426979785175796,0.00667155914337181,0.00667155914337181,0.0667155914337181,0.0600440322903463,0.0467009140036026,0.0200146774301154,0.033357795716859,0.00667155914337181,0.033357795716859,NA,0.240176129161385,4.08299419574355
"7519",0.00703278155301399,0.0492294708710979,0.00967007463539423,0.0580204478123654,0.0290102239061827,0.198676078872645,0.365704640756727,0.00791187924714074,0.000879097694126748,0.00527458616476049,0.00967007463539423,0.00615368385888724,0.152962998778054,0.0580204478123654,NA,0.229444498167081,0.0114282700236477,0.0360430054591967,0.0421966893180839,0.198676078872645,0.32438704913277,0.000879097694126748,0.00527458616476049,NA,NA,0.0852724763302946,0.0457130800945909,0.327903439909277,1.1832654962946,NA,0.014065563106028,0.284827652897066,2.49575835362584,0.0149446608001547,0.0404384939298304,2.6258648123566,1.60874878025195,0.0580204478123654,NA,0.274278480567545,NA,0.0879097694126748,0.000879097694126748,6.23280265135865,0.0861515740244213,0.0967007463539423,0.0272520285179292,0.114282700236477,0.00263729308238025,0.0272520285179292,0.129227361036632,0.0281311262120559,0.0413175916239572,0.268124796708658,0.00351639077650699,0.00527458616476049,1.14106880697652,4.74624845059031,9.88193717967878,0.553831547299852,47.315675190984,4.17483494940793,0.170544952660589,0.0861515740244213,0.452735312475275,0.64613680518316,0.017581953882535,0.0263729308238024,1.23952774871872,0.75426582156075,0.334057123768164,0.0325266146826897,0.00263729308238025,1.02590700904592,0.0632950339771259,0.0606577408947456,0.836901004808664,0.696245373748385,0.0114282700236477,0.00791187924714074,0.0149446608001547,0.0193401492707885,0.0237356377414222,0.0562622524241119,0.00967007463539423,0.0747233040007736,NA,0.0413175916239572,0.000879097694126748,0.0167028561884082,0.00263729308238025,0.0158237584942815,0.0114282700236477,0.0167028561884082,0.118678188707111,0.0641741316712526,0.00703278155301399,NA,0.0307684192944362,NA,NA,0.147688412613294,0.207467055813913,0.0439548847063374,0.00351639077650699,0.0281311262120559,0.461526289416543,0.000879097694126748,NA,3.30980281838721,2.10719717282182
